ID,id
5842,32168
638,14844
929,36273
7587,31663
4840,29104
9674,25555
4873,30898
4115,27706
7671,7208
4784,15138
1056,38646
3431,55612
7096,14802
3099,43164
4214,51248
6306,28081
2368,29506
6897,12101
5274,23335
1973,10887
6248,54599
3628,3705
5133,40783
1332,20849
1861,49317
3051,37055
5318,56949
3641,10694
3315,3738
8686,20294
5059,40570
3157,54742
3292,4906
3009,26350
6564,56342
8546,34098
8076,37515
3437,30664
9503,18902
9530,29027
2090,55465
8031,8253
9052,37302
9402,34837
2997,8039
6292,17280
7822,29420
351,39550
4336,30326
2407,40775
9864,44689
2148,20092
2148,55424
8346,50724
8098,55321
9480,10816
2051,59614
4072,21448
4500,5061
9923,1476
1976,8147
1664,21073
7362,16259
5936,23719
3471,55387
3949,51479
1480,16964
5283,15489
8338,51657
1476,18243
8070,46780
3808,27217
9170,34097
8745,1560
5625,32114
7482,23003
900,19925
5953,6328
1242,12075
5915,35978
1355,16640
3211,7587
8604,47356
9747,13790
4560,8384
1143,53721
4918,52144
8874,21810
1051,20778
9818,27621
9146,18268
8030,53652
2639,30363
5524,11020
3670,4098
9582,4486
869,42897
8854,50080
7929,59172
4205,56108
8958,6202
5693,44785
603,5497
1946,1117
3852,34270
5834,28574
2631,43489
5549,3891
1681,39264
5300,50626
8490,18471
9309,19062
1461,39426
10000,13370
8029,53624
2115,38528
975,5412
1547,6528
6614,27276
4743,24378
1662,13489
4650,5439
1064,26429
2629,22505
1511,54280
6364,5258
503,51807
4341,37398
4727,21416
2955,31320
7927,43204
9063,51759
4978,42574
7553,11076
4950,35696
5139,57972
1029,7314
9894,48232
5265,46069
9362,43737
8369,49370
1861,28127
4272,30663
290,30938
7458,49698
6227,49688
4034,16334
2170,42158
3267,40226
6947,2496
1286,26161
9655,24177
5601,15570
5218,18043
5012,45413
854,7462
22,6141
5387,26192
9233,50611
5360,37696
2337,1273
3225,32972
8584,59791
1660,16701
8281,38632
3547,10354
8431,3591
7268,48042
2320,8646
8116,39239
1982,28808
197,96
2159,57932
2731,37621
8282,45053
8668,58400
419,25793
7813,37856
1088,47047
2191,8927
5509,11586
251,2930
4060,51937
1691,45621
3839,40896
3959,24349
4999,41927
7625,25625
5775,885
8820,4892
412,22613
4674,54814
8445,59634
6898,37359
6383,2192
9618,59788
6018,54546
30,26853
8991,28889
4941,54631
9005,22846
3641,8377
8305,23104
1026,23770
6067,14467
1882,59172
2841,27859
5308,39983
679,37602
236,52323
4758,19403
6552,5667
758,37313
3334,44293
4379,8262
4896,35580
3173,45991
7192,10965
1061,30673
5233,21484
9486,44243
9268,45625
2875,40016
3500,39873
3870,14760
7581,41382
7383,11981
7480,47973
1901,3696
6394,3819
4961,9567
4415,52553
7979,4080
9,36908
1283,25080
6003,56046
5321,16755
4666,45591
327,34898
7386,23670
9556,46367
1452,38216
6687,26166
8727,4322
6329,25405
4066,1917
293,37347
1172,18727
4034,24443
8046,36610
1826,35129
519,51111
6866,36223
684,36167
8615,59972
7655,17929
4648,40248
7817,10879
6554,32657
97,26353
1514,27364
9766,51084
2206,36102
6074,2545
2041,21303
8503,30879
8140,48844
8634,8216
3743,23410
8723,11358
1560,24885
9853,27475
9641,11726
4259,36230
1442,4927
1458,47358
2842,2289
358,25393
4829,19927
1644,26160
6632,1713
2702,23287
291,3639
6099,23536
126,10604
3787,3716
5579,38915
463,33289
9116,9587
9322,58806
4459,49671
852,43692
3687,45235
8129,25988
7002,58320
8943,27517
3461,12857
9531,11150
1739,54858
165,43518
7128,59456
2495,53224
210,9923
2244,52127
9148,42347
1059,22982
2626,10691
1195,51370
2198,951
5883,27335
984,31916
7665,20312
6183,49478
275,32260
2540,4448
8164,22791
2361,35851
8995,28499
1143,24608
8629,57817
8995,51866
4977,54318
9957,35311
8472,30422
2701,619
8776,24605
3788,30740
7943,46109
9220,29031
1961,4283
364,9866
141,3300
1028,17076
1098,19020
3958,38389
147,47636
5647,40666
9600,54438
7506,29519
577,38113
64,35379
5628,51968
8047,9769
518,59844
6041,50216
193,59135
579,3595
9848,41820
9177,30221
7341,30115
7486,22468
2645,26373
9899,19637
6981,22228
8679,285
8930,25713
5820,53634
2710,56595
8191,16601
5438,56604
4062,55528
2312,11689
1199,48870
8475,17829
9439,45495
4946,35511
9177,33891
4811,52062
5823,29931
3310,26462
8013,26318
3135,35757
4650,11929
712,34973
4880,40939
4367,11175
133,58661
9353,39901
953,25093
962,49819
9992,57892
4143,38686
1673,18441
3402,4625
113,7686
448,46550
7276,31336
3787,27224
8243,4835
1619,22287
8910,4009
7143,58107
1384,40561
1226,55976
7214,11301
5524,2918
4935,40159
4766,49463
1941,4024
6292,25228
1449,42141
2684,6469
5000,29862
4715,41724
342,21033
5558,10981
4127,24941
9960,26491
5937,22009
1384,18335
8824,44507
2084,25218
1048,56246
4259,58363
2488,41099
7631,46821
7909,21010
8502,23895
7127,16039
8271,42261
9383,23644
3588,22617
4937,2622
5887,36691
116,42772
3350,43457
9028,31655
6758,38241
1262,28431
3953,47136
4525,26656
7711,4209
563,22547
9207,18750
119,30147
6238,58679
2721,16560
8486,46731
2565,33916
3360,10348
7875,47377
1986,51314
3992,43777
9714,25581
7026,20566
819,25840
6825,26546
5944,46187
1700,29853
7843,27442
1191,13454
9129,19360
3893,9005
624,31388
6298,8293
1902,58319
1366,6131
9118,17599
3644,33872
3144,20035
5919,16623
2813,36087
8137,10117
8004,30105
8140,4744
6410,57103
5664,5661
6784,49346
6180,22850
7781,23220
4109,13071
8446,47007
1216,49198
4986,37462
2369,50052
5624,15391
7288,13442
6428,28581
8150,9182
1941,1951
8407,16382
2360,19673
9461,23848
1010,41045
8888,26981
7923,17103
5641,56701
7371,634
9632,878
4955,47465
4774,54673
1576,50674
9122,9096
1241,27986
1092,38595
3156,13430
4631,1883
1450,48761
7277,1075
5686,7924
7116,33908
5815,6923
3557,51768
1844,54730
5087,25479
1701,55724
899,23022
7490,30228
285,5684
5590,13551
2187,12450
6404,29897
1180,3135
376,37986
2569,8422
7023,31320
766,22108
6731,44848
8218,11390
2694,34653
2232,25286
6196,36440
2863,7405
3236,14843
1062,51007
6025,43481
8875,37215
8328,6363
2247,35749
7447,19806
6198,57960
3127,47109
2979,29296
578,10135
5821,5248
3421,12425
3015,15725
5945,23654
195,3152
9773,16804
9504,21238
7502,5427
4827,47132
8853,26476
7942,2412
4911,48968
7824,5396
7475,18630
7015,45175
9717,51437
5987,27003
6302,22832
1787,5174
3287,4011
3170,5954
9109,25039
2868,9015
9102,58640
6190,4879
1817,51768
917,7013
3822,45545
236,15610
3268,50241
2516,29088
7246,1812
4764,48961
4021,43113
9579,44470
8001,35825
9902,21544
5504,34798
5063,20007
9026,38556
6055,22812
3387,55470
2352,26214
1326,38895
1920,14750
8593,17320
7270,40331
2906,41390
3371,1438
769,22987
94,26662
6908,11156
9180,22012
2116,11333
2214,55083
8784,44044
4582,10503
4287,29851
8975,14398
3473,32459
7403,42828
1922,33476
200,47562
4319,53253
4559,45274
2779,29680
2306,47282
5998,32164
4953,27930
9561,29510
4582,34582
6865,28498
905,21739
4336,49207
4817,28519
3877,15540
2174,40035
4263,8808
4352,418
6645,19234
9061,6327
543,54405
7686,8127
7553,41096
5668,36061
6354,9707
3049,17219
9733,15631
3882,37651
3195,54599
4395,47104
6173,58650
4982,58232
6990,55393
3528,32833
4408,33055
294,1291
7224,24703
1295,13210
2553,41343
9901,38502
9620,48112
3128,37998
5920,45904
838,39625
1231,43522
9563,7118
1589,36350
8912,19588
9942,56875
7031,69
4502,8317
3509,23271
3801,59068
6787,57497
1476,31089
601,51876
9117,22981
9317,16092
1272,36504
3999,58991
794,48447
2983,18842
515,12251
2226,53325
9101,7047
5835,40923
9035,8622
5576,55896
9710,48764
6049,40879
533,52954
6814,12387
8953,55019
4071,53140
2496,6811
7037,7351
5698,16504
7106,16926
1865,28727
8826,33404
8200,9065
2337,46366
6058,48279
8936,46965
9260,34072
2029,39963
9753,4895
893,47205
9987,48114
4009,39279
615,37434
4318,2062
3008,9042
8895,44399
7790,51128
3630,17865
4539,59176
3488,23569
1752,53578
6934,35079
9931,29686
3104,23981
2912,36475
8175,932
8372,25496
81,28094
9418,54245
2720,1031
5174,25713
3679,45738
7337,51494
922,25476
4403,14589
4205,35773
9150,47070
7238,23294
7947,38772
6403,43418
2886,19607
6559,23816
4649,16796
6326,3480
3735,24289
4817,13789
5720,42833
3992,20504
1970,7589
473,36188
4645,27088
1374,49062
723,1612
8144,44238
9822,3360
3252,4394
974,58706
6516,12267
1994,44477
8504,38340
6675,25264
4549,53044
8505,32429
6872,21018
4003,59172
4800,1475
2918,27161
5589,32552
2869,31005
192,6764
7011,18623
4910,35869
856,35285
612,29300
9945,28885
8364,7598
4624,24820
7689,40696
9804,35274
9761,44159
6131,33353
7013,22894
6976,21876
6408,2112
2280,16267
292,13286
8787,35734
6037,6624
4092,22160
9007,7436
5271,34700
882,44100
4488,6047
4746,2628
2487,19754
1212,664
5882,10396
3859,41478
8214,3012
5918,54374
9560,52050
2591,34300
3955,15408
1466,30844
3809,16419
8428,6525
8596,24805
4094,29758
2640,54531
8022,14048
7299,55799
8192,59672
9418,58575
2117,5300
7539,29747
2146,22237
2200,36810
4841,44715
3240,43885
2456,4979
6601,7969
8000,12983
4864,32671
2238,13347
4846,56515
6070,36338
7576,12329
6824,49910
5900,15825
2472,36374
8436,55718
8887,32053
8674,18877
7023,3222
2097,11004
1172,15277
512,23542
4899,17189
3932,31630
5287,43899
8765,32756
7080,11661
5427,47138
8319,51121
8801,25847
8561,45790
8660,25507
5554,8968
2652,50308
5718,37944
5886,25693
1197,57828
1340,2512
6870,32260
4738,15275
8673,46812
3026,6081
3917,6615
4014,28625
2442,11575
1568,19023
1844,41760
2431,56744
4213,38046
8772,4653
182,30974
7533,45636
6825,25193
7801,6238
926,36800
2980,5033
4257,26854
2829,50863
7258,13529
8290,59325
5014,39622
3477,21698
3376,18917
9262,32875
778,51497
371,14768
8595,428
6453,2234
3822,29116
2870,22721
872,55147
2084,55789
2142,39437
15,47172
6913,3506
4155,46585
5896,34682
3519,14825
5935,49887
8880,49627
6874,10861
6416,19393
3150,17525
5077,41800
2499,58814
4161,3449
6365,25315
6154,58534
8164,2035
5620,43474
7151,48647
2439,19064
9984,33570
4710,225
1906,34307
7924,35055
574,1145
801,18350
5006,39642
4048,4402
3952,33299
3860,12624
3637,14229
4364,16603
5095,32993
6488,43661
2263,44951
4879,38355
4627,39009
6865,27490
8824,4654
6703,55909
6833,3280
2672,6051
6476,4679
7647,52821
5055,56219
6746,18437
6714,47298
6724,57576
7978,46643
5755,44451
5640,25842
3364,22100
9184,20766
2611,34439
9681,57343
6435,3635
6063,5601
8330,27743
5900,3566
5490,59623
8502,38083
9017,35358
9460,41899
6931,56818
8475,20580
5552,29679
2781,3525
7862,56832
3193,18909
3809,12282
7733,48653
4002,3198
9651,25207
4520,57941
2311,28264
8691,39919
4576,13132
2416,29233
8602,39773
2968,7054
7427,31140
4190,11708
4405,15601
7957,8367
6376,33017
2660,47827
4819,42106
8451,41678
5044,1989
7579,13566
532,19800
1733,22471
7293,49753
7789,51769
6978,21343
2766,1767
8177,1582
9876,24488
5881,7273
2331,20833
3293,49390
1652,4509
7958,53130
8717,13499
9020,59451
7234,19419
9600,20552
2310,391
9606,3359
445,19842
1984,35049
3655,50863
4876,29096
8280,39113
2751,56613
9867,59234
5189,20569
3430,43327
2932,44987
2114,34778
4618,31853
9494,47278
2384,49824
9065,5333
8197,42594
7061,17920
650,48743
8852,28929
8623,21332
8994,16208
7913,57982
2658,6839
9581,16160
8425,30465
3621,45338
7581,47326
629,10116
3536,5319
2485,11780
8277,28688
4340,6973
6709,26466
565,12357
2152,43738
5884,40678
9311,54903
6392,40312
1427,19272
7561,30574
8984,22618
525,46112
4922,23568
8270,33698
4328,52307
943,41265
7892,10937
650,51140
45,12419
6338,337
4783,35887
1861,12238
1526,21303
7563,38308
7234,6010
9343,26382
8557,44099
3077,35650
5723,43550
6643,38612
5573,8519
276,14570
7056,48333
1068,38475
7831,3861
8198,27529
1680,47810
6728,28196
6823,57513
7727,3517
1672,43930
1217,25265
6402,32798
8736,36522
762,50952
1280,29864
5110,30648
3308,38689
8261,27690
8536,56205
5002,7703
7271,25410
6435,23061
1972,48021
7953,3242
3654,38596
4644,4781
1083,31078
6151,8017
9299,17809
7565,34678
2317,15715
6092,55112
1631,56016
8997,35480
5366,21145
7565,49686
1650,24781
8133,11413
9605,45268
7064,29761
3998,52360
7816,40911
9120,12308
4197,41292
9153,1153
6955,50737
5928,6088
296,21766
4531,16123
9243,38511
5799,5388
8751,22233
4229,43657
1847,57855
6554,42140
1961,8851
8074,30199
906,37323
108,40980
8228,17611
9970,48042
386,20587
407,42643
1019,49174
5780,20724
8086,17358
8273,20277
6057,12124
7162,23547
1303,23721
131,35219
2333,51250
6195,21521
4274,6691
5893,4475
4925,36667
8315,21393
9815,55694
5658,10843
4294,22001
3275,42335
1317,30212
6925,27822
4790,8233
3297,25020
3863,10311
8568,42009
4009,17754
5060,1679
7194,33390
1911,6950
62,46887
2004,50634
3985,39966
8181,42274
8835,25391
1221,42069
5829,4050
8549,15624
7924,57807
1027,29049
2245,3171
266,49734
6200,51346
4486,52614
4804,21061
9869,54886
70,56734
4372,24305
3093,30361
6852,41307
3382,18535
9436,10554
2993,16619
8270,16491
799,26505
2,18626
3267,32661
2013,4894
6286,43759
3027,42249
7220,32619
7728,27817
6533,11374
4581,9593
144,12304
2211,28968
8380,24102
8929,58362
8735,32842
4830,22363
5508,58650
1579,18986
2799,40053
704,4262
1751,36592
7279,50864
1501,8587
1195,22179
518,59516
3600,26334
5341,40065
1130,56376
3096,20672
1111,12914
244,3007
8458,44776
8524,46265
7270,23696
1765,45222
3867,477
3852,22031
2614,59682
3808,28658
3691,1416
124,41643
9523,42725
5272,57921
8938,53374
5319,39848
7696,42597
1637,51140
4792,52224
9026,57906
5425,23382
3776,32400
9227,57939
6461,26854
1530,50708
2401,8465
5218,15433
2872,4769
7859,41489
8126,34110
7487,38652
9939,20088
4867,34743
9983,13672
80,47676
5630,35719
2661,48897
7683,59263
6476,50702
2846,49769
1246,25688
9178,43974
1175,10981
5187,4901
6459,19021
1262,45269
8108,30175
2286,21126
14,40720
7133,52080
8785,48781
8428,59438
8132,33788
9847,14615
3336,51707
5547,10714
1700,42963
2152,26088
8769,35047
1840,21543
1058,59296
5687,21553
5218,586
5091,55624
2480,50237
4522,20015
9837,18718
4300,28185
9830,49734
2543,23375
5387,27687
7457,31282
4325,9901
3562,16569
4345,5364
1055,14378
3891,44498
4129,11481
5682,55655
5704,49378
6156,52300
6701,11973
1169,52708
6795,7886
3355,46352
8372,15061
3720,59875
7287,26649
2490,40559
8782,54730
5854,36694
492,22893
9651,31654
234,6083
2641,1450
1082,38111
2808,15089
7427,14094
7912,9239
5060,59924
5745,37319
4198,35365
2315,11530
62,7456
7204,38167
271,30452
4317,8495
1809,35927
3988,59498
517,11784
8491,19056
7770,49103
469,27021
2829,47168
8092,47333
560,3967
6038,43872
2913,29860
6459,5429
403,45525
8091,44430
7208,3828
3800,52698
9168,47160
4985,32603
3258,7556
3792,18825
247,32303
65,39399
3768,13345
7037,47211
23,6614
4334,20061
1627,9382
6482,46839
9452,52204
1675,8690
545,17201
2843,59466
5236,51264
1020,27923
4913,5569
3370,44772
8988,20305
7658,10250
4558,15124
3347,19726
6604,23646
8546,33196
5087,19654
7506,22161
804,19749
8922,34815
7869,34948
7944,56912
444,16387
7242,1992
7031,17915
56,35586
6267,22133
9517,11400
3277,57109
3883,4574
630,57657
3007,2274
7216,29791
121,821
2250,5076
9255,58285
2694,3591
7729,6948
5315,20045
3287,23699
5639,58748
4567,56390
5507,34328
4413,3656
6657,48852
1221,30538
7741,47101
7618,22912
2625,53767
3163,37679
3292,59466
5039,5394
9906,21459
5500,23665
2509,50885
8476,10451
6652,15777
8284,48974
1665,7136
4600,51609
3988,22883
2165,8025
3759,13458
9000,55276
8417,53199
4807,1024
7029,23657
2589,18973
8544,52007
3846,58232
5823,25076
2943,10415
1830,49461
3483,52538
4296,59186
8224,5556
9120,51121
6023,21494
9057,59805
389,43302
3693,3008
7238,29108
4245,53367
1578,24249
1654,34941
4059,42077
1699,26682
1086,51345
7270,34590
5814,30719
4266,40249
1790,17894
7500,43200
2730,9634
9536,48812
6770,38577
9750,47148
8334,24120
8841,5764
9838,9774
1590,10921
2825,50775
9241,44115
5293,46240
6685,18508
8446,59899
8761,15621
129,32299
1355,27745
3028,17950
1014,17008
3994,15504
8397,24077
5981,52789
7855,27615
8738,15521
5780,17866
2691,18823
5753,10768
8235,51985
1971,20335
449,29949
9409,59984
5519,16012
6356,51890
2316,32741
4229,17083
6423,43072
1884,43595
7647,3830
2639,29350
3093,1702
1606,1685
3753,19259
3501,29774
8566,19248
4087,17386
5128,15969
9257,33360
2619,48099
8871,23962
9265,45965
6879,21005
1477,7524
3039,4167
2061,7338
6241,32337
8238,51872
7997,33939
9248,58611
811,55639
5752,3625
6719,10314
7442,36966
2824,23594
9333,10751
9339,31060
7335,41944
179,8493
9333,57303
7157,1915
7301,17384
7874,29978
7637,36384
3597,137
7436,1936
8290,23791
4256,31029
103,777
4567,29522
3297,15566
4172,30772
8020,10960
1965,32300
5880,18000
4853,3710
4894,5068
9710,18703
1276,49569
9051,15832
3765,20309
6277,17569
1174,13788
1456,10226
4796,49105
8650,1794
1459,2670
3730,30571
5131,35200
6286,5464
742,14612
769,20938
1956,51752
1245,7181
9379,15672
64,9021
4396,22697
2322,55658
9568,45493
942,3430
4098,51236
8657,54892
4600,39314
7,4031
7793,6351
5715,49869
6123,10810
7206,40336
4825,48356
5581,39113
554,41635
5862,45262
6213,19094
9608,35974
810,25938
9380,32377
9554,44207
1856,44783
3861,38118
9089,30884
6832,6798
5175,6544
7974,58070
7104,9632
8871,16976
6636,33659
385,17381
9571,2626
9227,1974
2644,16507
5553,9689
7048,11914
2442,49504
7970,24041
1079,49237
1850,13222
1111,6525
7089,8360
7900,49305
2407,38676
3807,14993
9258,37712
8319,31991
6727,7590
7695,39438
5311,34932
5685,43721
2586,36741
8072,260
1088,53140
9456,35393
6968,34602
5949,27174
3691,56728
2563,22846
3085,8802
5017,952
7402,35686
8329,48322
3812,39470
747,43356
8075,3506
5840,21394
3994,36549
2990,52947
9042,35986
6827,38861
8871,3293
4131,17200
8308,42142
4481,46396
9919,5581
9251,24198
4719,39681
9420,58984
1396,59359
3883,11593
9398,9105
2722,56541
858,16315
1508,28515
9629,9408
5357,44876
8409,50633
9966,55833
3309,23450
8115,21084
7603,50129
9932,52647
8030,33203
9442,49439
545,17341
2835,56610
9013,54494
2601,53214
4803,17975
2587,28390
542,2461
8376,50125
1171,6122
284,3843
8879,33335
956,24069
4203,59482
9864,7899
2521,26764
54,37482
2720,56061
6501,24558
1152,53075
3123,28109
2243,614
3369,44583
2015,36224
8564,20705
409,29248
6447,26663
2963,40925
5508,4691
6148,28185
3084,51128
3184,35431
4042,17737
8165,13574
7501,43250
8746,12747
9101,56088
8950,12665
7404,10312
8019,26918
4540,9367
2489,26081
6802,47128
8176,19462
7877,7219
6248,55455
2093,49024
1590,52840
2712,15951
741,7452
6324,45448
4365,43271
6615,47448
1920,28852
5861,15071
9641,32067
2341,36360
1518,59200
3311,14238
1228,47354
2422,16433
2982,58011
7107,24478
7159,14463
4262,21902
8839,1841
9748,22141
2270,53483
305,5037
210,37040
5457,3286
8166,34561
2566,42142
1036,58286
8137,20614
1265,32636
2940,54399
5939,4750
8554,16663
9002,524
202,14408
8675,23131
1192,32796
3416,24191
3112,17165
742,5978
1928,48627
3419,37566
4308,29112
2160,49978
9141,2611
4653,53724
9900,13191
9615,23481
7250,52134
3803,16129
2583,11923
5690,21109
1291,10214
9579,40427
4986,21713
3451,24204
7865,47057
963,57518
4594,945
2469,22150
5054,26677
792,15774
6176,17281
9317,23029
1001,12269
5514,17969
8237,42680
5373,13256
985,23718
4950,24466
7257,20361
6464,42778
5044,48359
9858,56177
2069,18691
9322,51236
9201,57663
5644,43780
9453,9550
5125,20362
2011,40687
5591,48214
4021,51988
9335,5572
5018,43295
6658,16583
8095,23604
4435,12790
6510,2500
8496,11792
5007,59387
3501,40148
5767,21149
485,2731
2700,634
208,8546
9570,5677
7142,50061
1016,46298
7756,54790
208,52677
6131,34665
3096,5888
8930,57324
4486,8469
7895,44194
7641,28093
8013,22794
8012,33826
7540,35419
3040,36524
5407,3989
8372,52135
3329,51044
5586,19144
314,59642
5628,29999
3028,49830
474,8024
7760,2130
9313,4250
3382,14180
2182,38654
3190,29600
1917,29304
2326,27190
2929,35306
2926,56850
4005,8250
8612,16353
9177,53440
784,31552
2504,36982
7959,41033
852,48841
3358,11701
4124,26340
4301,52441
2026,56178
8611,33262
8795,29595
1964,56342
7734,39963
6874,25234
1765,54372
1863,1046
3044,34421
4473,22707
8755,272
3959,47293
4250,54871
8487,9543
6816,12977
4099,15067
309,5678
2328,17112
9042,23521
592,59963
776,22549
419,44132
8291,1986
6355,59962
2522,11001
5801,25590
456,38393
3650,41462
4342,15024
3237,40965
3495,32671
4870,32319
2463,23048
201,36973
7433,19104
4994,32766
8519,32151
1588,973
647,41394
4998,40629
9658,24997
7584,39536
3855,22150
6505,31725
8605,56633
376,56501
142,51498
9851,45341
784,29564
9269,23347
4217,49524
8719,33164
145,33158
3706,43834
770,36517
688,25519
819,29638
9705,43787
3160,3486
893,32630
2064,35632
7139,24064
3539,24347
8664,47431
9480,32818
1957,12809
9813,57557
6066,45433
9678,11853
3475,51514
9719,4912
7841,8780
2820,12667
7110,4284
458,29507
9974,46010
5123,42038
7304,35272
6065,22641
4629,53641
5742,38329
7906,26784
1290,21043
5773,1935
3721,41626
2305,30002
4414,54982
8474,41860
8818,44992
3745,2912
6140,14567
4667,44483
2289,37402
4483,5685
15,26087
6131,39793
1364,46821
8754,24430
3872,14350
8479,9155
2960,25850
7567,45931
3051,33410
5455,56696
5103,25977
71,8157
6008,17691
8914,37865
1239,37187
980,731
5802,9711
4035,3657
4082,2202
8478,36949
6788,52259
1600,22826
6934,24656
4974,8006
6945,8452
7818,21266
9734,31746
3984,52859
1571,56737
4849,57585
5558,20141
1710,20096
6414,53649
4471,48701
1271,37133
628,677
728,5045
2449,46828
9528,9942
6082,31038
2569,52467
5549,18431
2935,58876
1336,10729
9527,40859
6960,31068
9768,19728
1194,28101
6897,40324
6856,52115
711,57062
8586,42982
8463,29292
2553,57803
3155,9100
9324,32818
8057,38212
9150,54681
8775,52608
7534,54239
8642,2308
8538,12136
2263,14975
262,40669
318,40777
5255,31438
9873,51258
9269,31244
3937,11172
4307,32758
1833,39991
2552,40937
7029,17403
7974,45813
2472,15454
5966,5385
5527,25590
6586,2589
4610,6470
9471,5349
6733,44521
9066,54701
8094,12952
9011,10401
2315,23424
4523,58125
2965,2008
9691,56809
1586,5826
5076,33976
1914,48582
1271,4139
7843,264
8248,57895
2728,51497
4466,24263
102,27527
8376,44973
4567,43483
9472,13046
2787,33626
7789,787
9539,57049
5959,14547
7312,30956
3955,46398
8007,18542
7549,49284
5977,26978
4986,44478
5750,43691
8510,47622
4762,515
308,49513
5031,15548
7851,38092
4692,39275
2973,44663
6600,6574
8746,48990
2704,7579
2338,31428
6931,676
9978,51750
3372,21245
1863,223
4519,6778
4131,27090
2837,37766
2054,52259
7116,8498
7375,34117
246,29317
1065,51988
9871,42359
4144,14192
8582,40323
427,9573
2445,3719
9527,7876
7914,10167
6775,59067
1922,13774
2007,6479
5432,17414
3238,41620
6938,42808
142,25789
1916,42777
3809,2909
7116,42624
9668,53779
1449,50576
3867,41692
2273,56279
1215,14116
4863,54773
2400,30362
4299,36148
4363,26256
6709,58586
5474,48031
3593,15347
1580,2790
7942,34444
3901,24417
6286,18136
2145,20941
2520,12572
6778,44387
7190,25248
1695,52050
4997,37020
2070,16342
3070,41482
4615,1511
8079,40432
646,869
7670,53283
3216,8327
4535,55236
9761,49079
7796,19393
9929,42066
8120,43497
4603,11544
2278,59864
6749,29107
5327,29539
4082,40554
510,45983
9652,14688
1528,30166
5244,33216
284,47518
3559,26977
5971,22572
7372,33361
3686,13542
583,11417
4760,45379
4078,7491
7156,19928
4901,49088
5392,47528
3926,35449
2349,14281
6391,33796
8443,12167
2889,48314
4993,2039
6791,50594
224,50765
329,15359
9031,47675
5544,30809
4452,40291
3381,12550
1887,4030
9370,20640
9113,58128
2405,30818
6401,12152
7248,20298
13,47569
7866,9169
8703,59743
323,27900
4882,29128
4379,7998
8835,34821
3142,1397
185,25600
9659,34051
279,26155
9114,52825
593,47240
1970,48128
1380,31738
3095,31889
1645,33271
5080,20173
5944,59214
4168,57235
8936,4445
5505,43457
6010,45533
3632,18291
2424,43551
889,11173
7270,28120
7343,30073
3053,45
8098,37044
9622,25884
9113,11857
5991,43398
4681,44297
7406,32935
2459,14142
8281,45204
7082,41649
2578,27018
2130,32588
1602,6631
9042,36000
3818,39393
8874,41389
9096,23473
2410,15156
8493,40436
8650,13830
1890,55724
3627,57480
5898,43280
2323,38276
5137,8248
1622,20234
1073,34786
4874,10543
4924,57978
2939,50583
2236,27721
631,41674
4929,49012
4717,58319
3605,54969
2174,47487
8333,13251
8741,52548
3885,21348
6412,18010
1244,47564
2105,55471
5354,47664
7521,14883
3398,21244
8015,31063
4244,18849
1677,12337
9545,50002
3487,5271
3138,11856
2721,42033
4490,34950
3472,59357
7063,36186
3845,26985
6001,40501
8858,38633
919,35514
8812,30385
3723,9457
6475,44824
5684,30889
4720,6250
7915,13418
8101,26501
9949,47456
4194,49780
8591,52607
3887,35576
8242,48893
5713,42410
1149,21841
9140,29452
5253,57216
9157,7131
4442,22665
7650,15160
5880,45090
1942,25544
8738,8177
4578,26002
4053,56795
5466,22341
8748,34166
2744,51908
4178,20621
8379,10039
2200,7445
5764,45107
6929,13799
9707,19268
3224,6066
1073,22450
4240,31230
6057,57397
1481,47566
6047,32836
3417,31275
6672,15870
1152,3591
4803,21973
7992,49587
6607,4490
2717,41200
3975,11616
3140,10334
8036,55446
6711,16325
4814,24160
6777,35969
3315,59045
6637,34984
3954,26924
2636,5170
9910,50334
7605,26546
6083,6807
3551,28063
5443,25214
5679,44120
3791,37393
8007,14815
661,17983
1435,34590
1100,14361
493,50111
1952,45536
2845,24311
5208,2040
8280,36579
8016,51631
7679,21279
7924,13981
3694,25050
6546,2852
5189,15078
9617,34791
5147,29821
8127,58897
7529,27645
5619,52806
240,4736
3066,44635
5655,34502
9072,52381
7466,5136
3283,58995
2668,20432
858,23532
7720,42636
8085,41484
8395,35153
7336,16734
1638,45130
8675,30983
2887,30226
2098,15966
4815,9796
5853,18895
3241,43893
4666,13128
1162,33828
6872,51658
7087,27195
9848,17048
5679,43134
542,12572
2962,32195
8161,17729
5821,46005
348,29843
9231,50116
8770,56890
5541,2238
2037,42454
7329,55835
2209,18043
1086,20020
1012,49966
8462,15925
8157,41403
2269,9376
5110,16080
2600,692
2246,28404
4250,14709
9687,58540
4908,53976
1367,4792
5298,38940
7179,8267
2130,23276
4747,2134
5367,38657
649,57532
9643,32077
2252,44394
6895,14581
1744,24261
3873,653
6103,5373
2515,50771
3886,49610
3113,3704
733,41869
1185,45396
6884,44403
3648,21756
4690,40588
7118,59052
3112,40009
5867,5730
8358,51136
1510,10931
4602,16203
7822,50874
2163,23323
5181,10628
4408,17353
8327,28134
4637,436
1451,49904
7044,23139
5996,2596
6875,45079
4806,39566
9623,15658
7141,38236
7357,24001
4247,28220
780,28500
9523,21752
2415,13786
7132,48447
8947,53988
3270,11914
9235,1904
7642,14475
2607,43307
7065,6475
3011,55401
5356,52378
8140,1380
895,52298
7336,52212
3819,49499
5915,714
3048,4471
4817,21113
